return_id,order_id,product_id,return_reason,return_status,return_date
RET0014887,ORD0020561,PROD004964,Quality Issue,approved,2022-12-14
RET0014888,ORD0048360,PROD004303,Changed Mind,approved,2021-03-12
RET0014889,ORD0041267,PROD001176,Quality Issue,refunded,2023-11-30
RET0014890,ORD0040302,PROD000271,Size Issue,requested,2022-05-05
RET0014891,ORD0010609,PROD006998,Quality Issue,requested,2021-11-12
RET0014892,ORD0080430,PROD005063,Damaged Item,picked_up,2021-11-25
RET0014893,ORD0024594,PROD005126,Changed Mind,requested,2022-02-15
RET0014894,ORD0037859,PROD006661,Wrong Item,refunded,2022-07-23
RET0014895,ORD0087144,PROD000073,Changed Mind,refunded,2023-12-27
RET0014896,ORD0109810,PROD006437,Wrong Item,refunded,2023-10-19
RET0014897,ORD0058596,PROD005425,Damaged Item,refunded,2023-06-05
RET0014898,ORD0089781,PROD002645,Wrong Item,picked_up,2022-06-03
RET0014899,ORD0116869,PROD002839,Changed Mind,refunded,2022-12-13
RET0014900,ORD0024401,PROD006515,Damaged Item,refunded,2022-03-19
RET0014901,ORD0026575,PROD007999,Quality Issue,picked_up,2023-11-02
RET0014902,ORD0069383,PROD002479,Late Delivery,refunded,2023-12-24
RET0014903,ORD0106310,PROD002476,Late Delivery,requested,2021-03-22
RET0014904,ORD0089327,PROD005579,Damaged Item,requested,2021-06-30
RET0014905,ORD0028708,PROD007979,Changed Mind,requested,2022-07-12
RET0014906,ORD0117452,PROD005375,Size Issue,requested,2021-03-02
RET0014907,ORD0076752,PROD002475,Late Delivery,requested,2024-02-15
RET0014908,ORD0035434,PROD002999,Changed Mind,requested,2023-10-25
RET0014909,ORD0026984,PROD005256,Damaged Item,requested,2021-02-22
RET0014910,ORD0090170,PROD006614,Wrong Item,requested,2024-02-29
RET0014911,ORD0078720,PROD005682,Quality Issue,refunded,2021-04-21
RET0014912,ORD0033494,PROD005012,Late Delivery,refunded,2023-10-02
RET0014913,ORD0052076,PROD003477,Size Issue,approved,2022-07-05
RET0014914,ORD0023527,PROD005047,Size Issue,refunded,2022-12-24
RET0014915,ORD0068811,PROD007320,Quality Issue,approved,2021-06-14
RET0014916,ORD0009056,PROD001432,Wrong Item,approved,2021-11-02
RET0014917,ORD0043009,PROD004730,Wrong Item,approved,2021-10-19
RET0014918,ORD0100456,PROD007482,Quality Issue,refunded,2024-04-20
RET0014919,ORD0077959,PROD005082,Quality Issue,approved,2023-05-06
RET0014920,ORD0012382,PROD003125,Damaged Item,requested,2023-02-24
RET0014921,ORD0115920,PROD006234,Late Delivery,picked_up,2021-06-13
RET0014922,ORD0037436,PROD003705,Damaged Item,requested,2021-10-12
RET0014923,ORD0016359,PROD000712,Size Issue,refunded,2023-08-23
RET0014924,ORD0006476,PROD001507,Changed Mind,requested,2023-12-31
RET0014925,ORD0033757,PROD001349,Late Delivery,approved,2023-02-02
RET0014926,ORD0094429,PROD004846,Size Issue,picked_up,2024-04-06
RET0014927,ORD0078969,PROD000018,Changed Mind,refunded,2022-08-05
RET0014928,ORD0059422,PROD004378,Size Issue,picked_up,2023-10-26
RET0014929,ORD0057977,PROD000606,Quality Issue,refunded,2024-02-13
RET0014930,ORD0117514,PROD006850,Quality Issue,refunded,2022-11-20
RET0014931,ORD0112980,PROD000083,Damaged Item,approved,2021-07-14
RET0014932,ORD0036728,PROD002433,Late Delivery,requested,2023-04-20
RET0014933,ORD0029526,PROD001867,Late Delivery,refunded,2023-12-21
RET0014934,ORD0038573,PROD001940,Changed Mind,picked_up,2023-02-10
RET0014935,ORD0006664,PROD001179,Damaged Item,picked_up,2023-06-25
RET0014936,ORD0067950,PROD007009,Late Delivery,requested,2022-01-16
RET0014937,ORD0030154,PROD005178,Quality Issue,approved,2022-05-04
RET0014938,ORD0081673,PROD005212,Quality Issue,refunded,2022-03-20
RET0014939,ORD0077036,PROD000727,Damaged Item,approved,2021-07-14
RET0014940,ORD0118810,PROD007173,Damaged Item,requested,2023-08-01
RET0014941,ORD0000948,PROD007554,Size Issue,refunded,2023-05-27
RET0014942,ORD0046012,PROD003120,Wrong Item,requested,2023-04-21
RET0014943,ORD0036611,PROD006875,Late Delivery,picked_up,2024-04-13
RET0014944,ORD0103054,PROD006886,Changed Mind,refunded,2022-01-04
RET0014945,ORD0064126,PROD001611,Late Delivery,picked_up,2024-01-25
RET0014946,ORD0068947,PROD003167,Quality Issue,approved,2023-09-11
RET0014947,ORD0050584,PROD007615,Changed Mind,refunded,2023-09-08
RET0014948,ORD0031005,PROD007633,Late Delivery,refunded,2022-03-26
RET0014949,ORD0085697,PROD003544,Late Delivery,picked_up,2024-04-04
RET0014950,ORD0077072,PROD003581,Late Delivery,requested,2021-10-11
RET0014951,ORD0070502,PROD007509,Size Issue,approved,2022-12-11
RET0014952,ORD0096311,PROD001442,Wrong Item,refunded,2021-08-31
RET0014953,ORD0088356,PROD007163,Late Delivery,requested,2024-04-23
RET0014954,ORD0046036,PROD002706,Wrong Item,requested,2022-08-22
RET0014955,ORD0033375,PROD000299,Late Delivery,picked_up,2023-11-20
RET0014956,ORD0079169,PROD005688,Late Delivery,picked_up,2022-08-26
RET0014957,ORD0104963,PROD004175,Quality Issue,approved,2023-11-27
RET0014958,ORD0103554,PROD000905,Damaged Item,refunded,2021-11-15
RET0014959,ORD0068149,PROD007678,Changed Mind,approved,2023-07-18
RET0014960,ORD0053997,PROD003009,Size Issue,refunded,2023-09-13
RET0014961,ORD0114337,PROD005386,Damaged Item,requested,2023-09-27
RET0014962,ORD0117053,PROD003935,Wrong Item,approved,2023-11-07
RET0014963,ORD0065727,PROD002171,Damaged Item,approved,2022-09-12
RET0014964,ORD0059646,PROD002206,Quality Issue,requested,2022-06-15
RET0014965,ORD0098125,PROD003389,Quality Issue,approved,2022-09-02
RET0014966,ORD0094458,PROD002287,Wrong Item,refunded,2023-12-04
RET0014967,ORD0108324,PROD005274,Late Delivery,refunded,2022-08-10
RET0014968,ORD0068951,PROD004532,Quality Issue,picked_up,2023-08-29
RET0014969,ORD0077627,PROD007239,Size Issue,refunded,2021-01-31
RET0014970,ORD0057416,PROD002616,Damaged Item,requested,2022-05-01
RET0014971,ORD0100752,PROD004322,Late Delivery,requested,2021-07-13
RET0014972,ORD0112621,PROD006420,Wrong Item,requested,2024-03-23
RET0014973,ORD0050533,PROD003157,Size Issue,refunded,2022-05-26
RET0014974,ORD0052326,PROD007478,Late Delivery,picked_up,2021-02-20
RET0014975,ORD0021962,PROD002304,Changed Mind,picked_up,2022-02-17
RET0014976,ORD0073207,PROD001388,Damaged Item,refunded,2023-11-25
RET0014977,ORD0088337,PROD000178,Size Issue,refunded,2022-03-18
RET0014978,ORD0084797,PROD004563,Size Issue,refunded,2024-04-23
RET0014979,ORD0040835,PROD007749,Size Issue,refunded,2024-04-10
RET0014980,ORD0045570,PROD003370,Late Delivery,approved,2023-02-15
RET0014981,ORD0034604,PROD005646,Size Issue,approved,2021-03-27
RET0014982,ORD0064810,PROD000358,Changed Mind,requested,2023-10-18
RET0014983,ORD0021307,PROD003962,Size Issue,approved,2021-10-14
RET0014984,ORD0004329,PROD005777,Damaged Item,requested,2023-08-25
RET0014985,ORD0099618,PROD001565,Quality Issue,refunded,2023-07-11
RET0014986,ORD0034836,PROD000438,Quality Issue,requested,2022-10-28
RET0014987,ORD0033439,PROD005457,Wrong Item,requested,2023-06-17
RET0014988,ORD0074465,PROD001440,Late Delivery,picked_up,2022-01-04
RET0014989,ORD0114341,PROD000170,Wrong Item,picked_up,2023-08-01
RET0014990,ORD0076171,PROD001410,Size Issue,refunded,2022-11-02
RET0014991,ORD0103938,PROD005766,Damaged Item,approved,2021-12-03
RET0014992,ORD0006977,PROD004581,Changed Mind,requested,2023-09-27
RET0014993,ORD0115332,PROD003357,Size Issue,refunded,2022-02-07
RET0014994,ORD0066230,PROD005178,Size Issue,requested,2021-07-06
RET0014995,ORD0001752,PROD006190,Quality Issue,picked_up,2022-11-22
RET0014996,ORD0089394,PROD006175,Wrong Item,picked_up,2021-03-18
RET0014997,ORD0082121,PROD000325,Changed Mind,approved,2022-06-30
RET0014998,ORD0022749,PROD004450,Late Delivery,requested,2022-06-16
RET0014999,ORD0087993,PROD000248,Wrong Item,picked_up,2024-05-12
RET0015000,ORD0049186,PROD000065,Quality Issue,approved,2023-05-26
RET0015001,ORD0110723,PROD003953,Changed Mind,refunded,2021-02-20
RET0015002,ORD0072535,PROD001201,Wrong Item,refunded,2023-12-17
RET0015003,ORD0119706,PROD006152,Quality Issue,requested,2021-03-18
RET0015004,ORD0116950,PROD006346,Quality Issue,requested,2022-12-03
RET0015005,ORD0076582,PROD004307,Damaged Item,refunded,2021-05-15
RET0015006,ORD0008515,PROD003612,Quality Issue,approved,2021-09-21
RET0015007,ORD0062608,PROD005351,Wrong Item,requested,2023-01-28
RET0015008,ORD0025287,PROD000343,Damaged Item,requested,2021-07-03
RET0015009,ORD0074957,PROD003391,Damaged Item,approved,2022-03-02
RET0015010,ORD0015059,PROD001348,Quality Issue,approved,2023-02-11
RET0015011,ORD0077787,PROD003333,Quality Issue,picked_up,2021-03-20
RET0015012,ORD0116585,PROD006635,Quality Issue,refunded,2021-12-23
RET0015013,ORD0051601,PROD001978,Size Issue,approved,2023-09-09
RET0015014,ORD0082886,PROD000009,Damaged Item,requested,2023-07-10
RET0015015,ORD0097421,PROD004356,Changed Mind,picked_up,2023-05-17
RET0015016,ORD0064708,PROD004327,Damaged Item,refunded,2023-03-20
RET0015017,ORD0069544,PROD002117,Size Issue,approved,2023-06-07
RET0015018,ORD0116076,PROD003931,Wrong Item,requested,2022-08-27
RET0015019,ORD0020151,PROD001355,Late Delivery,refunded,2023-11-07
RET0015020,ORD0112069,PROD000164,Wrong Item,refunded,2022-04-23
RET0015021,ORD0051788,PROD007022,Wrong Item,approved,2021-06-22
RET0015022,ORD0083979,PROD002317,Wrong Item,picked_up,2022-10-11
RET0015023,ORD0049613,PROD006572,Changed Mind,requested,2021-04-30
RET0015024,ORD0066574,PROD001630,Wrong Item,requested,2022-02-07
RET0015025,ORD0001203,PROD004354,Changed Mind,requested,2022-09-07
RET0015026,ORD0053526,PROD004373,Late Delivery,approved,2022-05-11
RET0015027,ORD0070153,PROD004159,Wrong Item,picked_up,2024-01-16
RET0015028,ORD0050527,PROD001364,Size Issue,approved,2023-06-21
RET0015029,ORD0046537,PROD002986,Changed Mind,picked_up,2023-04-20
RET0015030,ORD0038619,PROD002056,Changed Mind,requested,2021-08-20
RET0015031,ORD0082205,PROD001717,Late Delivery,approved,2024-04-12
RET0015032,ORD0087810,PROD003672,Wrong Item,picked_up,2023-04-24
RET0015033,ORD0035229,PROD001079,Changed Mind,refunded,2022-04-30
RET0015034,ORD0059940,PROD003278,Late Delivery,approved,2022-06-30
RET0015035,ORD0076613,PROD001580,Wrong Item,picked_up,2022-12-05
RET0015036,ORD0053181,PROD003644,Wrong Item,picked_up,2021-04-25
RET0015037,ORD0106692,PROD003919,Wrong Item,requested,2024-02-12
RET0015038,ORD0038454,PROD006234,Late Delivery,picked_up,2022-11-27
RET0015039,ORD0015161,PROD003919,Quality Issue,approved,2023-05-09
RET0015040,ORD0113359,PROD005889,Late Delivery,refunded,2022-10-07
RET0015041,ORD0032619,PROD002830,Late Delivery,requested,2023-06-13
RET0015042,ORD0001588,PROD000638,Changed Mind,refunded,2024-03-24
RET0015043,ORD0074003,PROD004602,Wrong Item,requested,2021-08-31
RET0015044,ORD0058795,PROD007721,Damaged Item,requested,2022-06-03
RET0015045,ORD0016949,PROD005806,Changed Mind,picked_up,2022-02-26
RET0015046,ORD0045438,PROD003039,Size Issue,requested,2022-06-09
RET0015047,ORD0009023,PROD005456,Wrong Item,requested,2021-02-20
RET0015048,ORD0061678,PROD001333,Wrong Item,requested,2023-05-05
RET0015049,ORD0118836,PROD001278,Quality Issue,refunded,2024-01-07
RET0015050,ORD0065011,PROD001090,Quality Issue,requested,2021-06-26
RET0015051,ORD0045323,PROD003160,Size Issue,requested,2023-11-24
RET0015052,ORD0071866,PROD000237,Late Delivery,approved,2023-08-05
RET0015053,ORD0055867,PROD005668,Changed Mind,requested,2022-12-07
RET0015054,ORD0065017,PROD000194,Wrong Item,picked_up,2022-01-04
RET0015055,ORD0112117,PROD006292,Wrong Item,requested,2021-08-22
RET0015056,ORD0047372,PROD000383,Damaged Item,requested,2024-04-23
RET0015057,ORD0111157,PROD007644,Damaged Item,requested,2022-06-10
RET0015058,ORD0097706,PROD005034,Damaged Item,refunded,2023-12-05
RET0015059,ORD0050064,PROD000420,Changed Mind,refunded,2022-04-03
RET0015060,ORD0032011,PROD006741,Late Delivery,requested,2024-01-20
RET0015061,ORD0099807,PROD000792,Wrong Item,refunded,2021-02-13
RET0015062,ORD0026931,PROD002856,Size Issue,picked_up,2022-08-09
RET0015063,ORD0116290,PROD000144,Changed Mind,refunded,2021-07-19
RET0015064,ORD0066115,PROD007812,Changed Mind,requested,2021-03-18
RET0015065,ORD0065264,PROD007858,Late Delivery,approved,2022-02-11
RET0015066,ORD0017151,PROD001577,Wrong Item,approved,2021-03-18
RET0015067,ORD0093843,PROD000242,Late Delivery,refunded,2022-11-06
RET0015068,ORD0036671,PROD005245,Size Issue,approved,2021-11-22
RET0015069,ORD0105782,PROD007252,Late Delivery,requested,2021-10-05
RET0015070,ORD0011373,PROD003096,Changed Mind,requested,2024-04-30
RET0015071,ORD0051238,PROD000745,Changed Mind,approved,2022-04-10
RET0015072,ORD0020697,PROD005769,Size Issue,picked_up,2021-12-02
RET0015073,ORD0108775,PROD007408,Quality Issue,refunded,2021-10-10
RET0015074,ORD0113600,PROD003012,Changed Mind,requested,2021-10-20
RET0015075,ORD0056231,PROD005311,Damaged Item,approved,2022-12-03
RET0015076,ORD0117954,PROD005230,Damaged Item,requested,2023-06-21
RET0015077,ORD0081339,PROD007716,Size Issue,requested,2022-10-06
RET0015078,ORD0076305,PROD007542,Changed Mind,requested,2024-05-01
RET0015079,ORD0023392,PROD003033,Wrong Item,approved,2021-12-10
RET0015080,ORD0090521,PROD001094,Late Delivery,picked_up,2022-06-05
RET0015081,ORD0014056,PROD001383,Damaged Item,picked_up,2022-11-30
RET0015082,ORD0102209,PROD004018,Wrong Item,approved,2023-11-13
RET0015083,ORD0035051,PROD003772,Quality Issue,refunded,2021-09-22
RET0015084,ORD0089160,PROD000577,Changed Mind,picked_up,2024-02-27
RET0015085,ORD0116721,PROD002761,Wrong Item,refunded,2024-02-12
RET0015086,ORD0021394,PROD005764,Size Issue,picked_up,2023-05-01
RET0015087,ORD0034429,PROD002837,Quality Issue,approved,2021-04-25
RET0015088,ORD0070810,PROD003538,Late Delivery,picked_up,2023-06-14
RET0015089,ORD0085449,PROD002204,Late Delivery,refunded,2023-08-29
RET0015090,ORD0068417,PROD001317,Damaged Item,requested,2023-01-05
RET0015091,ORD0067654,PROD003151,Changed Mind,requested,2022-03-14
RET0015092,ORD0071813,PROD001778,Late Delivery,picked_up,2021-06-19
RET0015093,ORD0088176,PROD007398,Size Issue,refunded,2023-08-20
RET0015094,ORD0068364,PROD003889,Damaged Item,requested,2024-01-22
RET0015095,ORD0109379,PROD003574,Late Delivery,requested,2021-08-29
RET0015096,ORD0096540,PROD003829,Wrong Item,requested,2021-03-05
RET0015097,ORD0053462,PROD006877,Quality Issue,approved,2023-02-24
RET0015098,ORD0042345,PROD000154,Wrong Item,refunded,2022-07-02
RET0015099,ORD0006821,PROD005496,Size Issue,requested,2023-09-20
RET0015100,ORD0024093,PROD006788,Wrong Item,requested,2021-08-26
RET0015101,ORD0010726,PROD002699,Wrong Item,requested,2022-06-08
RET0015102,ORD0093466,PROD003898,Damaged Item,requested,2022-09-26
RET0015103,ORD0017888,PROD005693,Changed Mind,picked_up,2023-12-13
RET0015104,ORD0119217,PROD003950,Changed Mind,picked_up,2022-09-05
RET0015105,ORD0093889,PROD005598,Damaged Item,refunded,2022-04-17
RET0015106,ORD0106955,PROD007625,Quality Issue,refunded,2021-09-03
RET0015107,ORD0077448,PROD007057,Damaged Item,picked_up,2021-04-09
RET0015108,ORD0091141,PROD000406,Wrong Item,approved,2023-06-06
RET0015109,ORD0012819,PROD007210,Late Delivery,approved,2023-01-03
RET0015110,ORD0117324,PROD002184,Size Issue,picked_up,2022-11-10
RET0015111,ORD0102892,PROD003039,Changed Mind,approved,2022-12-19
RET0015112,ORD0014356,PROD002816,Late Delivery,approved,2024-04-30
RET0015113,ORD0086333,PROD007543,Quality Issue,refunded,2022-07-07
RET0015114,ORD0029078,PROD003704,Wrong Item,picked_up,2021-10-26
RET0015115,ORD0018518,PROD000919,Late Delivery,requested,2022-12-04
RET0015116,ORD0059901,PROD005199,Quality Issue,approved,2021-08-14
RET0015117,ORD0056684,PROD001257,Size Issue,refunded,2021-11-26
RET0015118,ORD0095814,PROD004148,Size Issue,picked_up,2023-06-15
RET0015119,ORD0018410,PROD001820,Changed Mind,picked_up,2023-08-25
RET0015120,ORD0041032,PROD006003,Quality Issue,refunded,2023-12-09
RET0015121,ORD0002008,PROD007316,Late Delivery,refunded,2021-12-13
RET0015122,ORD0002200,PROD003958,Changed Mind,requested,2022-11-24
RET0015123,ORD0068283,PROD007133,Wrong Item,approved,2021-06-21
RET0015124,ORD0072120,PROD004545,Changed Mind,picked_up,2023-12-17
RET0015125,ORD0035139,PROD000865,Size Issue,requested,2021-03-11
RET0015126,ORD0010512,PROD004267,Damaged Item,requested,2021-06-25
RET0015127,ORD0109835,PROD003479,Wrong Item,approved,2022-09-09
RET0015128,ORD0053602,PROD001119,Quality Issue,refunded,2022-06-23
RET0015129,ORD0056107,PROD000118,Quality Issue,requested,2021-07-16
RET0015130,ORD0028747,PROD005451,Damaged Item,requested,2023-06-13
RET0015131,ORD0067182,PROD005495,Changed Mind,refunded,2021-03-19
RET0015132,ORD0092719,PROD005191,Damaged Item,requested,2021-08-02
RET0015133,ORD0055762,PROD002828,Changed Mind,refunded,2021-01-31
RET0015134,ORD0040958,PROD007328,Quality Issue,approved,2024-02-26
RET0015135,ORD0033214,PROD007817,Quality Issue,refunded,2024-04-17
RET0015136,ORD0099599,PROD001190,Late Delivery,requested,2021-10-16
RET0015137,ORD0040261,PROD007367,Changed Mind,requested,2023-12-05
RET0015138,ORD0034749,PROD000482,Size Issue,requested,2022-10-16
RET0015139,ORD0054688,PROD000069,Changed Mind,picked_up,2023-08-03
RET0015140,ORD0045313,PROD005964,Damaged Item,picked_up,2022-09-27
RET0015141,ORD0107105,PROD003104,Size Issue,requested,2024-02-10
RET0015142,ORD0053426,PROD003364,Changed Mind,requested,2023-03-01
RET0015143,ORD0119391,PROD005290,Damaged Item,picked_up,2022-06-27
RET0015144,ORD0037543,PROD003700,Size Issue,approved,2022-07-12
RET0015145,ORD0002704,PROD002085,Quality Issue,refunded,2022-11-24
RET0015146,ORD0050728,PROD001644,Late Delivery,refunded,2023-10-26
RET0015147,ORD0075727,PROD007835,Late Delivery,requested,2023-12-25
RET0015148,ORD0024560,PROD002192,Late Delivery,approved,2022-05-12
RET0015149,ORD0018282,PROD006483,Late Delivery,approved,2022-03-03
RET0015150,ORD0061490,PROD004624,Quality Issue,approved,2022-06-11
RET0015151,ORD0035917,PROD002948,Size Issue,requested,2022-12-30
RET0015152,ORD0086960,PROD000559,Size Issue,requested,2022-02-20
RET0015153,ORD0035993,PROD007560,Size Issue,approved,2022-12-01
RET0015154,ORD0010207,PROD000778,Damaged Item,picked_up,2023-10-20
RET0015155,ORD0043649,PROD001665,Late Delivery,approved,2022-01-14
RET0015156,ORD0018333,PROD004207,Size Issue,refunded,2022-01-16
RET0015157,ORD0092917,PROD000664,Changed Mind,refunded,2021-08-01
RET0015158,ORD0018803,PROD006426,Damaged Item,requested,2021-05-22
RET0015159,ORD0030685,PROD003200,Quality Issue,approved,2023-01-30
RET0015160,ORD0003377,PROD004258,Size Issue,refunded,2023-04-01
RET0015161,ORD0101665,PROD007578,Changed Mind,approved,2023-08-11
RET0015162,ORD0006450,PROD000204,Wrong Item,approved,2021-04-10
RET0015163,ORD0098628,PROD000698,Changed Mind,approved,2022-11-21
RET0015164,ORD0072669,PROD002269,Quality Issue,approved,2021-04-28
RET0015165,ORD0062027,PROD003900,Changed Mind,refunded,2023-02-24
RET0015166,ORD0015652,PROD004163,Late Delivery,requested,2023-06-09
RET0015167,ORD0027707,PROD002218,Size Issue,refunded,2021-02-03
RET0015168,ORD0100385,PROD000477,Damaged Item,refunded,2023-07-11
RET0015169,ORD0083765,PROD006774,Changed Mind,picked_up,2022-07-18
RET0015170,ORD0075904,PROD006389,Wrong Item,requested,2022-08-01
RET0015171,ORD0091258,PROD000701,Late Delivery,refunded,2023-02-11
RET0015172,ORD0112749,PROD001316,Damaged Item,picked_up,2023-07-07
RET0015173,ORD0014221,PROD004683,Damaged Item,requested,2023-08-25
RET0015174,ORD0011608,PROD007655,Late Delivery,picked_up,2022-06-19
RET0015175,ORD0089797,PROD003070,Changed Mind,requested,2022-01-28
RET0015176,ORD0076165,PROD001299,Late Delivery,refunded,2021-05-24
RET0015177,ORD0069679,PROD002597,Size Issue,requested,2024-01-28
RET0015178,ORD0016514,PROD001804,Wrong Item,refunded,2021-04-19
RET0015179,ORD0091281,PROD001296,Size Issue,picked_up,2024-04-10
RET0015180,ORD0022736,PROD002581,Size Issue,picked_up,2024-02-24
RET0015181,ORD0104290,PROD007270,Size Issue,refunded,2022-01-08
RET0015182,ORD0096403,PROD002739,Damaged Item,approved,2021-07-16
RET0015183,ORD0008840,PROD003000,Wrong Item,requested,2022-11-07
RET0015184,ORD0053196,PROD000676,Size Issue,requested,2023-08-30
RET0015185,ORD0079569,PROD006516,Quality Issue,picked_up,2021-04-10
