product_id,category_id,brand_name,product_name,mrp,cost_price,weight_g,length_cm,height_cm,width_cm,launch_month,selling_price,product_rating_avg
PROD006483,CAT030,Boat,Product_006483,6710.19,4807.15,2862,51.6,8.6,35.2,5,6123.92,3.7
PROD006484,CAT036,Samsung,Product_006484,3505.59,2069.74,3268,19.4,24.6,46.8,3,3109.12,3.2
PROD006485,CAT018,Lakme,Product_006485,2683.33,1544.35,1078,67.7,29.0,52.8,10,2224.03,4.4
PROD006486,CAT012,Tata,Product_006486,3811.13,2662.33,4464,32.2,29.2,33.6,11,3001.05,3.8
PROD006487,CAT021,Adidas,Product_006487,3539.62,2388.23,2271,58.0,17.8,44.3,11,3026.67,3.1
PROD006488,CAT033,Fastrack,Product_006488,9194.52,6393.04,3231,14.7,32.7,57.9,2,8210.49,3.8
PROD006489,CAT038,Fastrack,Product_006489,5554.38,3246.05,4669,66.4,18.1,10.3,9,4234.99,4.7
PROD006490,CAT028,Airtel,Product_006490,3662.78,2547.67,2689,43.9,11.7,37.0,7,3217.13,4.5
PROD006491,CAT029,Crompton,Product_006491,4373.72,2456.72,1582,77.8,9.7,7.8,9,3326.64,2.8
PROD006492,CAT021,Red Tape,Product_006492,4240.75,3485.02,1533,35.4,53.9,28.4,3,3931.95,4.5
PROD006493,CAT013,Crompton,Product_006493,12690.54,8423.49,3158,70.5,9.6,44.7,2,12000.0,3.3
PROD006494,CAT017,Fastrack,Product_006494,6543.28,3336.52,1673,35.9,24.9,25.3,5,4875.99,3.4
PROD006495,CAT020,Red Tape,Product_006495,781.46,516.44,1928,13.1,16.6,9.6,5,724.3,3.7
PROD006496,CAT033,Mi,Product_006496,3107.4,2401.09,1368,56.6,37.7,50.5,10,2857.47,4.3
PROD006497,CAT023,Airtel,Product_006497,7070.21,3430.74,2510,18.7,22.1,17.7,3,5391.8,3.5
PROD006498,CAT032,Lakme,Product_006498,7311.8,3875.55,2617,65.0,18.6,32.1,12,5853.88,4.0
PROD006499,CAT002,Tata,Product_006499,3849.41,2179.18,2940,30.1,58.2,12.4,1,3259.94,2.9
PROD006500,CAT031,Nike,Product_006500,8102.4,5148.43,3301,61.7,59.8,59.4,7,6509.48,3.2
PROD006501,CAT021,Wild Stone,Product_006501,4490.81,3175.62,3275,41.1,9.7,25.4,7,3999.99,4.7
PROD006502,CAT040,Philips,Product_006502,3953.37,2354.72,2083,45.3,42.2,50.0,5,2971.35,3.5
PROD006503,CAT019,Nike,Product_006503,2923.21,1926.31,4964,60.1,53.6,25.5,2,2707.14,4.2
PROD006504,CAT020,Oneplus,Product_006504,1743.73,1060.2,2863,54.9,58.3,23.6,1,1552.59,2.7
PROD006505,CAT006,Dell,Product_006505,12814.38,8095.58,4593,54.8,19.3,17.5,4,9796.25,2.6
PROD006506,CAT033,Red Tape,Product_006506,3982.1,1890.03,3110,54.4,47.5,26.7,5,3100.86,2.6
PROD006507,CAT029,Patanjali,Product_006507,2542.94,1549.64,2101,48.9,21.0,53.0,3,1886.07,4.1
PROD006508,CAT035,Lakme,Product_006508,9175.99,5317.76,4089,65.5,38.1,41.1,10,8019.76,2.6
PROD006509,CAT004,Fastrack,Product_006509,2594.78,1694.55,1056,27.5,31.8,7.0,12,1945.89,3.9
PROD006510,CAT009,Hp,Product_006510,1136.65,713.77,5336,18.6,43.0,34.3,10,985.73,3.1
PROD006511,CAT036,Airtel,Product_006511,14304.33,8966.89,3190,60.1,54.9,31.9,10,11311.99,2.8
PROD006512,CAT002,Nike,Product_006512,15777.87,7635.49,662,45.5,8.5,42.5,5,12000.0,4.1
PROD006513,CAT021,Wild Stone,Product_006513,4870.51,3127.13,2375,72.5,14.9,46.3,11,3536.21,3.8
PROD006514,CAT017,Adidas,Product_006514,13214.82,8113.98,3948,77.4,36.0,35.7,3,12000.0,4.5
PROD006515,CAT038,Wild Stone,Product_006515,7273.5,5300.81,468,70.0,22.7,53.1,8,6542.73,4.2
PROD006516,CAT035,Lakme,Product_006516,5420.54,3083.02,1511,46.1,34.4,40.0,7,4317.75,3.2
PROD006517,CAT036,Lakme,Product_006517,4641.41,2900.6,5092,61.6,47.4,22.9,6,3791.11,2.8
PROD006518,CAT012,Fastrack,Product_006518,1843.07,56.63,2023,30.1,42.6,25.1,10,1676.56,4.0
PROD006519,CAT024,Tata,Product_006519,8203.13,5231.93,959,6.1,46.5,52.1,5,6294.86,3.3
PROD006520,CAT029,Dell,Product_006520,7155.12,5124.82,631,63.5,11.3,18.6,7,6664.08,2.9
PROD006521,CAT039,Bajaj,Product_006521,3415.04,2016.69,3443,63.6,3.8,12.0,6,2616.36,3.8
PROD006522,CAT001,Philips,Product_006522,6529.38,4856.12,3114,5.6,52.6,46.1,7,5663.26,4.0
PROD006523,CAT040,Samsung,Product_006523,2357.41,1463.3,3598,69.8,28.2,27.9,5,2011.67,3.2
PROD006524,CAT015,Crompton,Product_006524,7144.11,5386.27,5273,71.1,38.9,16.7,9,6201.71,4.2
PROD006525,CAT006,Adidas,Product_006525,4677.62,2515.33,425,29.0,6.2,50.5,8,3534.43,2.7
PROD006526,CAT025,Adidas,Product_006526,2814.67,1805.18,1167,6.3,43.0,14.4,2,2584.07,4.2
PROD006527,CAT032,Samsung,Product_006527,6878.53,4692.45,1363,70.7,7.9,45.0,6,5627.61,2.7
PROD006528,CAT006,Bajaj,Product_006528,3681.1,2029.74,2406,10.3,47.7,23.1,8,3363.48,4.1
PROD006529,CAT002,Crompton,Product_006529,14075.24,6903.8,754,22.4,5.5,43.9,2,10594.21,3.5
PROD006530,CAT036,Samsung,Product_006530,6661.76,3211.22,2313,45.7,6.8,47.3,1,5166.64,2.8
PROD006531,CAT038,Airtel,Product_006531,8454.52,5688.18,4507,66.2,21.9,12.8,7,7547.7,2.5
PROD006532,CAT007,Mi,Product_006532,4971.17,3440.06,984,63.6,14.3,50.2,2,4363.23,4.4
PROD006533,CAT037,Oneplus,Product_006533,8474.53,4389.26,5050,56.1,59.1,38.6,7,7277.68,4.5
PROD006534,CAT037,Adidas,Product_006534,8971.47,4965.29,5021,67.2,28.2,52.1,1,7657.29,3.4
PROD006535,CAT040,Adidas,Product_006535,7873.6,4199.18,2870,56.4,29.2,5.8,11,6079.05,4.0
PROD006536,CAT009,Fastrack,Product_006536,2801.14,1581.1,4745,52.8,4.7,46.4,8,2297.22,4.5
PROD006537,CAT024,Samsung,Product_006537,5781.12,3086.54,3942,17.6,30.5,59.2,8,4905.97,2.7
PROD006538,CAT040,Nike,Product_006538,4557.35,2346.86,2026,38.0,5.7,43.4,12,3600.28,3.7
PROD006539,CAT037,Lakme,Product_006539,2883.76,2170.13,3133,38.9,38.4,55.4,8,2570.76,3.5
PROD006540,CAT025,Hp,Product_006540,14248.31,10249.39,730,6.4,58.9,27.2,2,12000.0,3.0
PROD006541,CAT008,Red Tape,Product_006541,3129.61,1851.81,2777,35.4,21.1,43.3,11,2522.02,3.1
PROD006542,CAT004,Lakme,Product_006542,12232.98,9105.28,4582,22.0,48.9,35.8,6,11238.67,4.6
PROD006543,CAT011,Red Tape,Product_006543,2677.32,1704.06,3260,11.7,58.0,22.8,9,2473.85,4.1
PROD006544,CAT003,Red Tape,Product_006544,7556.44,4470.34,2163,46.0,58.1,38.9,11,6583.49,3.9
PROD006545,CAT008,Samsung,Product_006545,6867.23,3481.76,3683,22.8,45.3,24.2,6,5579.21,4.0
PROD006546,CAT003,Philips,Product_006546,11644.42,7524.85,5375,19.3,52.5,57.2,11,10678.52,3.5
PROD006547,CAT031,Lakme,Product_006547,3220.57,1906.89,464,64.0,22.4,48.7,12,2650.59,4.3
PROD006548,CAT024,Boat,Product_006548,5091.89,3922.89,1884,65.8,35.9,52.8,6,4502.58,4.2
PROD006549,CAT021,Philips,Product_006549,1924.2,1258.11,942,54.6,40.4,39.6,1,1528.81,3.5
PROD006550,CAT033,Patanjali,Product_006550,241.67,137.28,5268,19.2,14.6,51.1,9,172.16,2.8
PROD006551,CAT017,Tata,Product_006551,2087.2,1466.59,3048,52.5,20.2,24.5,10,1971.89,2.7
PROD006552,CAT017,Adidas,Product_006552,6723.39,3616.37,800,58.5,23.0,41.0,1,5646.55,4.3
PROD006553,CAT009,Wild Stone,Product_006553,993.76,743.07,3406,22.5,5.8,22.7,12,932.51,4.1
PROD006554,CAT018,Patanjali,Product_006554,3994.28,3061.54,2802,15.0,28.5,37.3,10,3475.85,3.5
PROD006555,CAT007,Boat,Product_006555,6820.83,4031.77,420,37.5,47.4,8.0,3,6467.25,2.8
PROD006556,CAT024,Hp,Product_006556,4105.74,2946.68,4768,36.8,39.7,48.4,9,3448.09,4.3
PROD006557,CAT040,Fastrack,Product_006557,15361.26,7848.41,3930,16.5,38.3,27.6,9,12000.0,3.3
PROD006558,CAT022,Boat,Product_006558,2443.02,1311.22,128,19.4,37.1,59.1,7,1629.24,4.3
PROD006559,CAT012,Samsung,Product_006559,4849.68,3638.76,5282,42.5,3.3,52.1,7,4490.17,4.1
PROD006560,CAT028,Nike,Product_006560,4818.74,2484.74,960,44.6,2.2,38.4,2,3792.59,4.6
PROD006561,CAT033,Red Tape,Product_006561,3917.67,528.63,101,45.3,11.8,18.9,12,2996.92,2.7
PROD006562,CAT019,Patanjali,Product_006562,1582.94,1007.7,2407,78.7,55.0,39.3,4,1291.92,4.0
PROD006563,CAT011,Oneplus,Product_006563,8199.15,4581.38,860,8.0,51.7,46.4,4,6824.77,4.3
PROD006564,CAT029,Adidas,Product_006564,5504.6,3342.92,3179,64.0,35.5,30.4,3,3937.02,3.2
PROD006565,CAT008,Fastrack,Product_006565,7883.36,4887.72,1782,31.4,24.4,37.2,3,6410.04,4.2
PROD006566,CAT040,Mi,Product_006566,6950.51,4711.39,1100,61.5,57.9,53.1,1,6039.88,3.2
PROD006567,CAT013,Crompton,Product_006567,5131.79,2719.07,5421,60.2,5.8,11.7,10,3452.63,4.0
PROD006568,CAT015,Philips,Product_006568,4412.7,2744.37,1897,51.5,7.6,32.0,11,3493.54,4.1
PROD006569,CAT030,Lakme,Product_006569,6944.18,3591.32,2340,52.3,38.0,52.5,1,4931.59,4.6
PROD006570,CAT001,Lakme,Product_006570,14718.9,9226.85,1689,54.8,33.8,25.9,3,11464.21,4.7
PROD006571,CAT009,Tata,Product_006571,3507.61,1696.35,4620,61.1,58.9,53.5,6,2732.92,4.8
PROD006572,CAT006,Oneplus,Product_006572,240.21,146.65,1163,14.9,48.5,35.3,3,190.28,4.1
PROD006573,CAT016,Philips,Product_006573,5984.21,4291.77,789,32.1,56.4,26.5,3,5291.84,3.8
PROD006574,CAT023,Patanjali,Product_006574,2814.29,1459.75,4860,68.2,43.9,59.5,9,2258.35,4.1
PROD006575,CAT008,Adidas,Product_006575,3016.35,2213.45,1090,46.1,55.8,13.1,11,2756.1,4.2
PROD006576,CAT014,Patanjali,Product_006576,1837.72,1449.91,4733,15.3,41.8,23.4,4,1617.45,4.4
PROD006577,CAT031,Airtel,Product_006577,1866.75,1191.49,3222,77.1,32.5,16.3,7,1401.52,3.2
PROD006578,CAT038,Nike,Product_006578,4508.64,2396.88,4546,79.1,35.6,59.1,5,3761.51,4.1
PROD006579,CAT001,Samsung,Product_006579,5757.09,4075.29,479,43.5,54.3,12.4,5,5478.83,2.9
PROD006580,CAT026,Red Tape,Product_006580,7821.3,5054.07,5304,45.0,8.1,10.7,1,7058.45,2.7
PROD006581,CAT002,Tata,Product_006581,1337.49,960.57,1719,26.9,34.8,18.8,9,1079.04,4.3
PROD006582,CAT021,Fastrack,Product_006582,3696.64,2223.22,417,43.7,24.8,38.1,12,2816.9,3.8
PROD006583,CAT036,Dell,Product_006583,11177.34,6576.61,4230,77.7,40.5,18.8,10,10498.03,3.6
PROD006584,CAT032,Dell,Product_006584,1451.93,935.07,1064,24.1,37.0,22.3,12,1292.84,3.4
PROD006585,CAT010,Dell,Product_006585,5302.19,3528.51,1996,27.8,25.2,33.9,10,4354.75,3.1
PROD006586,CAT011,Boat,Product_006586,5670.89,3007.83,3311,72.3,42.0,39.6,5,4569.49,3.8
PROD006587,CAT032,Mi,Product_006587,1545.85,797.32,471,33.8,33.1,36.5,10,1162.54,2.7
PROD006588,CAT033,Dell,Product_006588,8483.54,4856.06,1190,77.9,12.9,38.4,3,6805.65,4.1
PROD006589,CAT012,Red Tape,Product_006589,2554.73,1968.48,2741,31.2,39.0,41.6,5,2363.5,3.6
PROD006590,CAT001,Mi,Product_006590,7845.71,6333.98,2378,5.3,3.5,53.1,9,7171.43,4.0
PROD006591,CAT018,Bajaj,Product_006591,1893.38,1338.78,3111,76.5,49.7,41.8,4,1526.02,2.6
PROD006592,CAT025,Bajaj,Product_006592,4128.91,2412.13,4035,22.8,54.6,44.4,10,3704.1,3.4
PROD006593,CAT018,Nike,Product_006593,7762.47,3611.74,2006,57.1,6.5,26.2,3,5843.07,3.4
PROD006594,CAT038,Fastrack,Product_006594,1680.88,1084.51,2284,8.6,16.9,56.9,2,1258.66,3.8
PROD006595,CAT033,Samsung,Product_006595,7103.64,4545.19,1571,61.1,9.4,49.3,10,5356.36,4.6
PROD006596,CAT032,Wild Stone,Product_006596,5448.0,2802.24,1934,21.5,46.8,36.6,6,4082.13,4.1
PROD006597,CAT001,Lakme,Product_006597,4794.56,3264.88,376,65.0,6.1,29.1,12,4213.57,4.4
PROD006598,CAT035,Dell,Product_006598,2595.01,1832.97,3233,77.5,33.4,5.1,3,2051.25,4.2
PROD006599,CAT031,Lakme,Product_006599,2248.68,1181.01,1033,8.4,24.5,59.2,9,1800.52,2.9
PROD006600,CAT016,Adidas,Product_006600,3055.7,2052.5,3968,32.6,45.6,11.9,3,2880.88,3.7
PROD006601,CAT024,Red Tape,Product_006601,11648.23,8870.5,328,58.7,39.1,32.5,6,10311.18,4.2
PROD006602,CAT033,Boat,Product_006602,4676.49,3343.24,423,79.7,33.6,23.1,6,4205.36,3.7
PROD006603,CAT037,Boat,Product_006603,2330.29,1768.45,1637,32.2,31.2,22.3,11,2006.72,4.7
PROD006604,CAT023,Bajaj,Product_006604,7267.88,4295.26,2467,79.6,47.0,27.5,5,5440.37,3.7
PROD006605,CAT002,Fastrack,Product_006605,1994.71,1337.54,3845,72.4,29.7,36.1,5,1754.88,3.8
PROD006606,CAT025,Samsung,Product_006606,5741.85,3043.71,3838,58.9,26.3,4.6,6,4404.34,2.8
PROD006607,CAT028,Tata,Product_006607,5263.47,3892.16,5356,33.6,3.5,12.6,12,4625.08,2.7
PROD006608,CAT003,Fastrack,Product_006608,8141.09,5574.01,1999,45.3,17.6,38.3,5,6733.69,2.6
PROD006609,CAT033,Philips,Product_006609,7466.02,5931.98,420,59.0,23.5,45.4,7,6740.23,2.8
PROD006610,CAT009,Wild Stone,Product_006610,4673.96,3063.86,4751,56.4,35.6,41.8,1,4124.46,4.0
PROD006611,CAT036,Lakme,Product_006611,6055.76,4251.5,4045,26.6,41.0,59.5,8,5662.23,2.9
PROD006612,CAT023,Mi,Product_006612,9068.49,5087.03,468,46.8,57.8,6.7,1,7296.93,2.7
PROD006613,CAT013,Wild Stone,Product_006613,724.94,395.66,550,67.6,18.0,32.9,1,581.31,3.9
PROD006614,CAT003,Patanjali,Product_006614,11204.1,7738.48,2674,40.6,33.6,27.4,4,8608.27,4.5
PROD006615,CAT001,Boat,Product_006615,8476.63,5773.03,1945,47.5,45.9,15.1,3,6463.48,2.6
PROD006616,CAT030,Crompton,Product_006616,3884.5,2684.77,3320,29.6,20.0,53.9,7,3537.74,3.7
PROD006617,CAT016,Airtel,Product_006617,10985.96,7651.22,1283,17.0,33.8,12.0,3,8630.57,2.9
PROD006618,CAT034,Tata,Product_006618,3117.04,2020.58,5280,9.9,26.3,32.3,3,2858.59,4.6
PROD006619,CAT010,Lakme,Product_006619,4838.86,3560.08,2866,35.5,25.0,14.8,11,4163.84,3.5
PROD006620,CAT037,Philips,Product_006620,6358.27,4172.1,4154,52.4,5.6,28.4,8,5278.06,4.0
PROD006621,CAT038,Dell,Product_006621,1886.51,1215.12,779,62.0,3.4,48.3,1,1403.48,3.5
PROD006622,CAT005,Mi,Product_006622,2367.18,1812.04,3431,11.3,19.1,43.2,10,2223.04,4.4
PROD006623,CAT026,Samsung,Product_006623,1997.84,1485.07,4772,28.9,54.9,43.2,9,1821.14,3.6
PROD006624,CAT038,Airtel,Product_006624,294.8,235.22,224,65.6,13.2,16.0,11,274.7,4.7
PROD006625,CAT013,Red Tape,Product_006625,7140.34,4990.75,3016,13.4,5.7,5.3,7,6311.43,3.3
PROD006626,CAT003,Samsung,Product_006626,7278.33,3379.55,1433,79.5,38.0,44.3,12,4810.45,4.2
PROD006627,CAT036,Patanjali,Product_006627,4923.39,3871.25,2683,52.5,57.6,9.9,12,4524.08,2.7
PROD006628,CAT019,Crompton,Product_006628,11358.88,6127.65,4506,75.5,5.3,25.9,5,8539.04,2.9
PROD006629,CAT002,Mi,Product_006629,8151.97,6131.08,3826,59.8,45.2,51.3,1,7172.9,3.7
PROD006630,CAT034,Mi,Product_006630,2250.25,1227.95,4174,77.3,8.3,26.9,12,1874.66,3.1
PROD006631,CAT028,Dell,Product_006631,4299.78,2103.7,1243,54.9,9.8,30.1,8,3187.48,2.6
PROD006632,CAT003,Patanjali,Product_006632,7660.07,5118.48,4596,25.1,56.3,57.6,11,6278.78,3.1
PROD006633,CAT011,Dell,Product_006633,4675.31,3287.16,3416,65.0,42.7,54.9,1,3984.25,3.1
PROD006634,CAT001,Tata,Product_006634,4788.72,3137.46,474,22.0,34.4,9.1,4,3603.42,3.9
PROD006635,CAT039,Nike,Product_006635,1791.68,1071.98,4759,47.4,11.5,52.5,1,1226.16,2.9
PROD006636,CAT001,Samsung,Product_006636,3883.43,2373.02,401,33.0,34.4,31.7,5,3477.44,4.6
PROD006637,CAT032,Samsung,Product_006637,2584.6,1444.25,255,64.9,5.6,48.7,10,2341.44,3.2
PROD006638,CAT021,Adidas,Product_006638,12212.68,7588.64,4602,62.0,24.9,23.7,3,10088.04,4.7
PROD006639,CAT024,Adidas,Product_006639,9723.81,7119.2,170,69.8,42.9,57.6,5,8253.17,3.5
PROD006640,CAT033,Lakme,Product_006640,5513.23,3812.53,578,23.5,35.0,48.6,11,4276.82,4.2
PROD006641,CAT036,Philips,Product_006641,6898.29,5565.8,192,79.8,41.2,29.2,4,6491.88,4.1
PROD006642,CAT006,Oneplus,Product_006642,7485.1,4526.18,4854,65.4,8.7,24.2,7,6059.25,3.1
PROD006643,CAT001,Mi,Product_006643,8848.12,6016.98,341,34.0,46.0,15.8,6,7004.51,3.5
PROD006644,CAT005,Crompton,Product_006644,3684.72,1824.24,2112,14.6,57.5,19.4,3,2746.56,3.0
PROD006645,CAT028,Nike,Product_006645,2420.35,1939.3,1272,31.2,54.6,28.8,12,2212.93,4.5
PROD006646,CAT023,Patanjali,Product_006646,6405.91,4389.19,1945,13.0,7.1,23.8,10,5699.85,4.5
PROD006647,CAT004,Fastrack,Product_006647,6549.17,3530.41,1669,51.2,7.7,40.1,5,4925.18,3.3
PROD006648,CAT010,Nike,Product_006648,6447.19,4029.49,4895,13.5,31.8,39.6,11,5202.75,3.4
PROD006649,CAT022,Bajaj,Product_006649,1612.73,1269.02,4251,37.3,32.4,14.8,6,1519.42,3.2
PROD006650,CAT030,Tata,Product_006650,2346.62,1469.45,4879,55.1,51.7,18.6,8,2186.56,3.2
PROD006651,CAT014,Mi,Product_006651,7653.28,3753.7,3988,39.0,23.4,6.5,4,5952.93,2.7
PROD006652,CAT038,Bajaj,Product_006652,3237.19,1854.01,1884,71.1,31.8,25.4,5,2531.2,4.0
PROD006653,CAT040,Dell,Product_006653,7391.81,4966.89,1104,23.1,13.8,30.5,12,6057.66,4.3
PROD006654,CAT031,Airtel,Product_006654,5193.49,3771.72,2961,44.3,56.9,9.9,3,4258.27,3.3
PROD006655,CAT019,Lakme,Product_006655,2445.21,1472.19,2026,73.5,9.0,8.8,5,1860.95,3.7
PROD006656,CAT036,Oneplus,Product_006656,2791.63,1598.81,3574,31.5,54.4,19.0,10,2487.35,2.6
PROD006657,CAT030,Mi,Product_006657,5393.18,3894.69,310,40.5,53.7,31.5,4,4911.24,3.9
PROD006658,CAT021,Boat,Product_006658,869.71,538.98,3950,75.0,4.9,59.1,10,681.26,3.2
PROD006659,CAT018,Boat,Product_006659,3490.61,1795.99,1718,42.4,47.0,55.2,5,2828.37,2.8
PROD006660,CAT034,Boat,Product_006660,12235.47,6431.31,2596,69.8,21.6,26.3,7,9306.47,2.5
PROD006661,CAT023,Patanjali,Product_006661,9588.46,5173.6,5385,75.5,15.0,35.1,12,8488.55,3.5
PROD006662,CAT008,Fastrack,Product_006662,6423.15,3821.21,1264,24.2,25.3,35.3,9,5120.54,4.0
PROD006663,CAT040,Adidas,Product_006663,1512.2,914.63,735,63.9,55.6,23.2,12,1098.85,3.1
PROD006664,CAT003,Wild Stone,Product_006664,2948.39,1873.92,1233,54.0,25.1,52.0,3,2690.84,2.9
PROD006665,CAT028,Lakme,Product_006665,958.3,547.42,1998,79.0,16.1,20.3,11,869.94,3.9
PROD006666,CAT027,Tata,Product_006666,1263.7,662.94,2996,48.9,32.4,27.9,7,957.02,3.9
PROD006667,CAT024,Lakme,Product_006667,11876.7,8691.18,5393,64.5,25.8,54.8,10,10942.34,3.2
PROD006668,CAT003,Mi,Product_006668,3047.84,1979.59,4797,30.9,3.1,23.4,4,2882.65,4.5
PROD006669,CAT020,Bajaj,Product_006669,2646.0,1326.47,3961,50.5,12.8,32.6,9,2063.19,3.9
PROD006670,CAT036,Bajaj,Product_006670,12185.24,8028.19,3991,63.4,3.0,52.8,12,10515.82,4.4
PROD006671,CAT010,Airtel,Product_006671,4387.02,2396.16,1632,77.5,32.3,22.3,6,2989.32,4.6
PROD006672,CAT028,Tata,Product_006672,965.65,682.29,5111,23.9,39.2,57.9,6,826.05,4.1
PROD006673,CAT035,Oneplus,Product_006673,5761.97,3792.49,3014,10.9,43.7,15.4,7,4466.79,3.2
PROD006674,CAT039,Patanjali,Product_006674,3197.87,2148.25,978,78.2,14.1,42.3,3,2896.67,4.1
PROD006675,CAT021,Tata,Product_006675,10303.21,6730.25,5232,50.2,48.7,7.4,7,8275.02,3.5
PROD006676,CAT013,Oneplus,Product_006676,8098.64,6017.03,2835,6.3,25.8,34.1,3,7078.87,2.9
PROD006677,CAT028,Adidas,Product_006677,9523.43,7062.48,940,44.0,4.9,12.9,9,8807.55,2.9
PROD006678,CAT020,Fastrack,Product_006678,939.62,493.65,4070,75.2,55.8,39.2,12,673.39,2.9
PROD006679,CAT026,Boat,Product_006679,5089.89,3071.89,1362,78.8,42.2,38.5,10,4051.66,3.6
PROD006680,CAT030,Oneplus,Product_006680,5904.68,3515.48,1113,29.4,34.6,27.3,12,4830.13,3.9
PROD006681,CAT029,Tata,Product_006681,13213.27,7127.77,1545,63.6,4.3,55.8,6,11533.94,4.7
PROD006682,CAT010,Mi,Product_006682,14372.76,7537.69,3223,39.4,2.8,53.9,10,10971.73,4.0
PROD006683,CAT031,Patanjali,Product_006683,1537.32,807.03,1680,34.9,34.8,45.2,7,1159.62,3.0
PROD006684,CAT022,Fastrack,Product_006684,5834.56,3213.08,320,61.9,53.0,44.3,6,4471.9,4.4
PROD006685,CAT038,Philips,Product_006685,6047.29,4668.57,2192,25.2,39.6,7.8,8,5273.62,4.8
PROD006686,CAT027,Philips,Product_006686,5113.39,3272.21,1366,37.0,2.3,22.1,8,4323.13,3.4
PROD006687,CAT036,Adidas,Product_006687,3988.73,2357.93,2862,23.5,39.0,15.4,1,3558.27,4.5
PROD006688,CAT040,Nike,Product_006688,6008.8,3476.53,2582,15.7,22.2,25.8,9,4559.58,4.2
PROD006689,CAT040,Nike,Product_006689,1773.11,1341.72,522,33.4,9.1,10.1,7,1495.18,3.2
PROD006690,CAT030,Bajaj,Product_006690,155.92,99.1,1425,76.9,49.1,21.8,2,139.49,2.5
PROD006691,CAT024,Fastrack,Product_006691,5223.48,3250.96,1620,36.4,35.4,36.0,3,4137.99,4.1
PROD006692,CAT005,Red Tape,Product_006692,4563.07,2329.34,2718,56.2,44.0,13.3,2,3515.06,4.7
PROD006693,CAT016,Wild Stone,Product_006693,4441.51,3480.36,4540,26.4,11.6,9.9,10,3919.07,2.8
PROD006694,CAT020,Oneplus,Product_006694,3230.46,2085.41,1280,69.9,8.7,43.6,5,2975.38,4.6
PROD006695,CAT032,Dell,Product_006695,8275.31,4108.48,954,51.9,31.8,17.8,6,6687.4,3.0
PROD006696,CAT024,Lakme,Product_006696,2566.46,1525.6,106,76.3,32.6,30.8,5,2091.56,3.7
PROD006697,CAT018,Bajaj,Product_006697,5087.9,3154.65,3375,29.4,35.8,51.0,9,4244.06,3.8
PROD006698,CAT006,Nike,Product_006698,5101.68,3031.96,1858,45.4,45.2,25.2,6,4510.53,3.0
PROD006699,CAT029,Dell,Product_006699,3516.77,2426.93,3719,19.3,40.5,9.5,12,2869.87,2.6
PROD006700,CAT018,Oneplus,Product_006700,10942.33,5661.88,3827,15.2,41.2,48.0,4,8501.49,2.9
PROD006701,CAT002,Dell,Product_006701,11322.86,8293.17,341,48.9,12.1,45.4,12,9803.31,3.4
PROD006702,CAT012,Adidas,Product_006702,983.35,546.67,2359,65.3,26.3,38.2,8,752.97,2.9
PROD006703,CAT036,Adidas,Product_006703,7600.76,4135.52,5327,20.0,36.8,34.1,8,6770.1,4.0
PROD006704,CAT005,Bajaj,Product_006704,3810.09,2641.51,1586,57.7,32.1,46.1,10,3005.99,3.6
PROD006705,CAT017,Hp,Product_006705,6960.42,3316.6,2960,55.4,19.6,23.8,11,5413.46,3.3
PROD006706,CAT021,Mi,Product_006706,1372.77,905.63,3004,41.2,56.8,22.5,11,1027.3,3.0
PROD006707,CAT004,Wild Stone,Product_006707,4409.02,2506.58,1507,62.5,10.1,39.1,11,4029.17,4.0
PROD006708,CAT007,Adidas,Product_006708,3938.29,2577.44,4308,49.5,58.5,13.3,5,2990.85,4.6
PROD006709,CAT038,Hp,Product_006709,15354.36,10192.8,120,76.0,47.4,39.5,10,12000.0,4.0
PROD006710,CAT024,Airtel,Product_006710,13735.55,8480.89,1325,62.3,36.6,52.6,4,10896.3,3.4
PROD006711,CAT009,Bajaj,Product_006711,4440.25,2370.88,3300,71.5,9.4,32.8,6,3881.62,2.6
PROD006712,CAT007,Crompton,Product_006712,6034.72,4490.91,5053,32.1,34.7,8.6,2,5711.14,4.3
PROD006713,CAT018,Mi,Product_006713,853.37,557.44,151,65.8,7.1,41.1,6,709.8,3.7
PROD006714,CAT029,Lakme,Product_006714,9911.77,6695.17,3345,79.4,56.1,52.7,7,8727.22,2.7
PROD006715,CAT030,Mi,Product_006715,3826.59,2657.05,118,17.3,18.6,15.0,11,3365.67,4.2
PROD006716,CAT008,Wild Stone,Product_006716,12102.11,8113.67,3463,43.3,25.2,38.3,1,9112.06,3.0
PROD006717,CAT030,Adidas,Product_006717,3355.79,2751.82,2323,69.7,38.9,15.0,8,3062.16,3.2
PROD006718,CAT036,Adidas,Product_006718,4059.4,2307.43,2446,34.7,3.1,49.9,11,3051.56,4.0
PROD006719,CAT010,Nike,Product_006719,2053.83,1073.03,5325,43.1,33.4,18.2,10,1709.9,2.9
PROD006720,CAT002,Adidas,Product_006720,1897.17,933.21,3784,61.1,43.5,39.2,6,1457.7,3.2
PROD006721,CAT039,Airtel,Product_006721,2594.89,1865.69,1161,66.9,14.0,37.0,5,2286.09,4.1
PROD006722,CAT021,Philips,Product_006722,7982.1,5757.81,5486,20.0,10.9,25.0,8,6436.26,3.2
PROD006723,CAT032,Oneplus,Product_006723,8431.64,5063.35,1486,34.3,30.3,54.4,9,6928.35,2.7
